Id,MSSubClass,MSZoning_0,MSZoning_1,MSZoning_2,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Condition1_0,Condition1_1,Condition1_2,Condition1_3,Condition2_0,Condition2_1,Condition2_2,Condition2_3,BldgType_0,BldgType_1,BldgType_2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_0,RoofStyle_1,RoofStyle_2,RoofMatl_0,RoofMatl_1,RoofMatl_2,RoofMatl_3,Exterior1st_0,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior2nd_0,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrArea,ExterQual,ExterCond,Foundation_0,Foundation_1,Foundation_2,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_0,Heating_1,Heating_2,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType_0,SaleType_1,SaleType_2,SaleType_3,SaleCondition_0,SaleCondition_1,SaleCondition_2,MasVnrType_BrkFace,MasVnrType_Stone,MasVnrType_nan,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_ELO,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,SalePrice
1121,30,0,1,0,59.0,8263,1,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,6,5,1920,1950,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0.0,2,2,0,1,1,3,3,4,6,0.0,6,0.0,1012.0,1012.0,0,0,1,2,1,1012,0,0,1012,0.0,0.0,1,0,2,1,2,6,0,1,4,6,1920.0,3,1.0,308.0,3,3,0,0,22,112,0,0,0,2,0,5,2007,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,118400
1122,20,0,0,1,84.0,10084,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,7,5,2005,2006,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,196.0,1,2,0,0,1,2,3,2,1,24.0,6,0.0,1528.0,1552.0,0,0,1,0,1,1552,0,0,1552,0.0,0.0,2,0,3,1,1,7,0,0,0,2,2005.0,2,3.0,782.0,3,3,0,144,20,0,0,0,0,5,0,7,2006,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,212900
1123,20,0,0,1,0.0,8926,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4,3,1956,1956,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0.0,2,2,0,1,0,3,3,4,6,0.0,6,0.0,672.0,672.0,0,0,1,0,1,960,0,0,960,0.0,0.0,1,0,3,1,2,5,0,0,0,3,1956.0,3,1.0,288.0,3,3,0,64,0,0,0,160,0,2,0,10,2009,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,112000
1125,80,0,0,1,0.0,9125,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,7,7,5,1992,1992,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,170.0,2,2,0,0,1,2,3,4,6,0.0,6,0.0,384.0,384.0,0,0,1,1,1,812,670,0,1482,0.0,0.0,2,1,3,1,1,7,0,1,3,2,1992.0,1,2.0,392.0,3,3,0,100,25,0,0,0,0,5,0,7,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,163900
1126,20,0,0,1,60.0,10434,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4,5,1955,1955,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,2,2,0,1,0,3,3,4,6,0.0,6,0.0,1005.0,1005.0,0,0,1,2,1,1005,0,0,1005,0.0,0.0,1,0,2,1,3,5,0,1,3,6,1977.0,3,2.0,672.0,4,4,0,0,0,0,0,0,0,5,0,11,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,115000
1127,120,0,0,1,53.0,3684,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,7,5,2007,2007,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,130.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,1373.0,1373.0,0,0,1,0,1,1555,0,0,1555,0.0,0.0,2,0,2,1,1,7,0,1,3,2,2007.0,1,3.0,660.0,3,3,0,143,20,0,0,0,0,5,0,6,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,174000
1129,60,0,0,1,59.0,11796,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,7,5,2004,2005,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,2,6,0.0,6,0.0,847.0,847.0,0,0,1,0,1,847,1112,0,1959,0.0,0.0,2,1,4,1,1,8,0,1,4,4,2004.0,1,2.0,434.0,3,3,0,100,48,0,0,0,0,5,0,7,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,215000
1130,90,0,1,0,60.0,7200,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,8,5,5,1980,1980,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,180.0,2,2,0,1,0,2,3,1,1,936.0,6,0.0,0.0,936.0,0,0,1,2,1,936,0,0,936,1.0,0.0,1,0,2,1,2,4,0,0,0,6,1980.0,3,2.0,672.0,3,3,0,49,0,0,0,0,0,5,0,8,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,140000
1131,50,0,0,1,65.0,7804,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,4,3,1928,1950,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0.0,2,2,0,1,1,3,3,4,3,622.0,6,0.0,500.0,1122.0,0,0,1,2,1,1328,653,0,1981,1.0,0.0,2,0,4,1,1,7,2,2,3,6,1981.0,3,2.0,576.0,3,3,0,431,44,0,0,0,0,2,0,12,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,135000
1133,70,0,1,0,90.0,9900,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,6,4,1880,1950,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,1,3,3,3,6,0.0,6,0.0,1008.0,1008.0,0,1,0,2,1,1178,1032,0,2210,0.0,0.0,2,0,5,1,3,8,0,0,0,6,1930.0,3,1.0,205.0,4,3,2,0,48,0,0,0,0,5,0,5,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,117500
1134,60,0,0,1,80.0,9828,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4,8,5,1995,1995,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,4,1,584.0,6,0.0,544.0,1128.0,0,0,1,0,1,1142,878,0,2020,0.0,0.0,2,1,3,1,1,8,0,1,3,2,1995.0,2,2.0,466.0,3,3,0,0,155,0,0,0,0,5,0,6,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,239500
1135,60,0,0,1,57.0,8773,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,6,5,1997,1997,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,0,1,2,3,2,6,0.0,6,0.0,916.0,916.0,0,0,1,1,1,916,684,0,1600,0.0,0.0,2,1,3,1,2,7,0,1,3,2,1997.0,1,2.0,460.0,3,3,0,100,38,0,0,0,0,5,0,8,2007,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,169000
1136,30,0,1,0,60.0,6180,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,6,5,1926,1950,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,1,3,3,4,6,0.0,6,0.0,960.0,960.0,0,0,1,2,0,986,0,0,986,0.0,0.0,1,0,2,1,2,5,0,1,4,6,1926.0,3,1.0,180.0,3,3,0,0,128,0,0,0,0,5,0,5,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,102000
1137,50,0,0,1,80.0,9600,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3,6,5,1950,1950,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,1,0,3,3,4,3,280.0,6,0.0,752.0,1032.0,0,0,1,2,1,1032,220,0,1252,0.0,0.0,1,0,3,1,2,6,0,0,0,2,1950.0,3,1.0,288.0,3,3,0,0,0,96,0,0,0,5,0,4,2008,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,119000
1139,20,0,0,1,0.0,9819,1,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,6,5,1977,1977,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0.0,2,2,0,0,1,3,3,1,2,1567.0,6,0.0,0.0,1567.0,0,0,1,2,1,1567,0,0,1567,1.0,0.0,2,0,2,1,1,5,0,2,3,2,1977.0,2,2.0,714.0,3,3,0,264,32,0,0,0,0,5,0,5,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,196000
1140,30,0,0,1,98.0,8731,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,5,5,1920,1950,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0.0,2,3,0,1,1,3,3,4,3,645.0,6,0.0,270.0,915.0,0,0,1,2,1,1167,0,0,1167,0.0,0.0,1,0,3,1,2,6,4,1,4,6,1972.0,3,2.0,495.0,3,3,0,0,0,216,0,126,0,5,0,5,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,144000
1141,20,0,0,1,60.0,7350,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,7,1951,1951,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,2,2,0,1,0,3,3,3,2,852.0,6,0.0,100.0,952.0,0,0,1,2,1,952,0,0,952,1.0,0.0,1,0,2,1,2,4,0,0,0,6,1988.0,3,2.0,840.0,3,3,0,0,0,0,0,0,0,5,0,6,2008,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,139000
1142,60,0,0,1,0.0,10304,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,4,5,7,1976,1976,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,44.0,2,1,0,1,0,3,3,4,2,381.0,6,0.0,399.0,780.0,0,0,1,0,1,1088,780,0,1868,1.0,0.0,2,1,4,1,1,9,0,1,3,2,1976.0,3,2.0,484.0,3,3,0,448,96,0,0,0,0,5,0,10,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,197500
1146,50,0,1,0,52.0,6240,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,5,6,1928,1950,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,1,3,3,4,6,0.0,6,0.0,1042.0,1042.0,0,0,1,0,1,1042,534,0,1576,0.0,0.0,1,0,3,1,2,8,0,1,4,6,1928.0,3,1.0,225.0,3,3,0,0,0,0,0,0,0,5,0,8,2006,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,149000
1147,20,0,0,1,0.0,11200,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,6,5,1985,1985,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,85.0,1,2,0,1,0,2,3,4,1,1258.0,6,0.0,40.0,1298.0,0,0,1,2,1,1298,0,0,1298,1.0,0.0,2,0,3,1,1,5,0,1,3,2,1985.0,3,2.0,403.0,3,3,0,165,26,0,0,0,0,5,0,5,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,180000
1148,70,0,0,1,75.0,12000,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,4,7,7,1941,1950,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,0,3,3,4,4,275.0,6,0.0,429.0,704.0,0,0,1,0,1,860,704,0,1564,0.0,0.0,1,1,3,1,3,7,0,1,4,2,1941.0,3,1.0,234.0,3,3,0,0,0,0,0,0,0,5,0,7,2009,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,174500
1149,50,0,1,0,0.0,5700,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,7,7,1926,1950,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,0,1,3,3,4,6,0.0,6,0.0,572.0,572.0,0,0,1,2,1,572,539,0,1111,0.0,0.0,1,0,2,1,2,5,0,1,4,6,1982.0,3,1.0,288.0,3,3,0,0,0,176,0,0,0,5,0,8,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,116900
1151,20,0,0,1,57.0,8280,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6,5,1950,1950,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0.0,2,2,0,1,0,3,3,4,6,0.0,6,0.0,932.0,932.0,0,0,1,0,1,932,0,0,932,0.0,0.0,1,0,2,1,1,4,0,1,4,2,1950.0,3,1.0,306.0,3,3,0,0,0,214,0,0,0,1,0,11,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,124000
1152,20,0,0,1,134.0,17755,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,4,1959,1959,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,132.0,2,2,0,1,0,3,3,4,3,176.0,6,0.0,1290.0,1466.0,0,0,1,2,1,1466,0,0,1466,0.0,0.0,1,1,3,1,3,6,0,2,4,2,1959.0,1,2.0,528.0,3,3,0,0,140,0,0,100,0,5,0,11,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,149900
1153,20,0,0,1,90.0,14115,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,6,7,1956,2004,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0.0,2,2,0,0,1,3,3,4,2,296.0,1,547.0,230.0,1073.0,0,0,1,0,1,1811,0,0,1811,0.0,0.0,1,0,2,1,0,6,0,1,4,2,1956.0,1,2.0,470.0,3,3,0,0,0,280,0,0,0,5,0,7,2006,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,230000
1154,30,0,1,0,0.0,5890,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,6,8,1930,2007,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,1,1,0,1,1,3,3,2,2,538.0,6,0.0,278.0,816.0,0,0,1,0,1,816,0,0,816,0.0,0.0,1,0,2,1,2,5,0,0,0,6,2002.0,3,1.0,432.0,3,3,0,0,0,96,0,0,0,5,0,6,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,120500
1155,60,0,0,1,0.0,13700,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4,7,6,1965,1988,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,288.0,2,2,0,1,0,3,3,1,2,454.0,6,0.0,410.0,864.0,0,0,1,2,1,902,918,0,1820,0.0,0.0,1,2,4,1,1,8,0,2,4,2,1965.0,3,2.0,492.0,3,3,0,60,84,0,0,273,0,1,0,5,2008,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,201800
1156,20,0,0,1,90.0,10768,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,5,8,1976,2004,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,1,1,0,1,0,2,3,1,2,1157.0,6,0.0,280.0,1437.0,0,0,1,2,1,1437,0,0,1437,1.0,0.0,2,0,3,1,1,6,0,1,2,2,1976.0,2,2.0,528.0,3,3,0,0,21,0,0,180,0,5,0,7,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,218000
1157,80,0,0,1,85.0,9350,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,7,5,8,1965,1999,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0.0,2,1,0,0,1,3,3,1,2,633.0,6,0.0,586.0,1219.0,0,0,1,1,1,1265,0,0,1265,0.0,1.0,2,0,3,1,1,6,0,1,4,2,1965.0,2,2.0,502.0,3,3,0,0,92,0,96,0,0,2,0,10,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,179900
1158,120,0,0,1,34.0,5001,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,7,5,2007,2008,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,166.0,1,2,0,0,1,2,3,4,1,904.0,6,0.0,410.0,1314.0,0,0,1,0,1,1314,0,0,1314,1.0,0.0,2,0,2,1,1,6,0,1,4,2,2008.0,2,2.0,626.0,3,3,0,172,62,0,0,0,0,5,0,7,2009,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,230000
1159,20,0,0,1,92.0,11932,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,8,5,2007,2008,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,186.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,1580.0,1580.0,0,0,1,0,1,1580,0,0,1580,0.0,0.0,2,0,3,1,1,7,0,0,0,2,2008.0,2,3.0,830.0,3,3,0,0,24,0,0,0,0,5,0,6,2008,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,235128
1160,60,0,0,1,76.0,9120,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,4,6,6,1974,1974,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,270.0,1,2,0,1,0,3,3,4,2,442.0,6,0.0,459.0,901.0,0,0,1,2,1,943,933,0,1876,0.0,0.0,2,1,4,1,1,8,0,1,3,2,1974.0,2,2.0,540.0,2,3,0,0,69,0,0,0,0,5,0,7,2008,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,185000
1161,160,0,0,1,24.0,2280,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,4,6,5,1978,1978,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0.0,2,2,0,1,0,2,3,4,2,311.0,6,0.0,544.0,855.0,0,0,1,3,1,855,601,0,1456,0.0,0.0,2,1,3,1,2,7,0,1,3,2,1978.0,3,2.0,440.0,3,3,0,26,0,0,0,0,0,5,0,7,2010,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,146000
1162,20,0,0,1,0.0,14778,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,6,7,1954,2006,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,72.0,1,2,0,1,0,3,3,4,3,728.0,6,0.0,568.0,1296.0,0,0,1,0,1,1640,0,0,1640,1.0,0.0,1,0,3,1,1,7,0,1,4,6,1993.0,3,2.0,924.0,3,3,0,108,0,0,216,0,0,5,0,11,2008,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,224000
1163,20,0,0,1,109.0,8724,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,5,5,1968,1968,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,1,0,2,3,4,3,492.0,6,0.0,402.0,894.0,0,0,1,1,1,894,0,0,894,0.0,0.0,1,0,3,1,2,5,0,1,1,2,1968.0,1,2.0,450.0,3,3,0,0,0,0,0,0,0,5,0,5,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,129000
1164,90,0,0,1,60.0,12900,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,8,4,4,1969,1969,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,2,2,0,1,0,2,3,2,1,1198.0,6,0.0,0.0,1198.0,0,0,1,2,1,1258,0,0,1258,2.0,0.0,0,2,0,2,2,6,0,0,0,5,1969.0,3,2.0,400.0,4,3,0,120,0,0,0,0,0,5,0,1,2008,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,108959
1165,80,0,0,1,0.0,16157,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,7,5,7,1978,1978,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,2,2,0,0,1,2,3,1,2,680.0,4,391.0,289.0,1360.0,0,0,1,0,1,1432,0,0,1432,1.0,0.0,1,1,2,1,1,5,0,1,3,2,1978.0,3,2.0,588.0,3,3,0,168,180,0,0,0,0,5,0,6,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,194000
1166,20,0,0,1,79.0,9541,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,7,5,2009,2009,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,268.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,1502.0,1502.0,0,0,1,0,1,1502,0,0,1502,0.0,0.0,2,0,3,1,1,7,0,0,0,2,2009.0,2,2.0,644.0,3,3,0,0,114,0,0,0,0,5,0,9,2009,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,233170
1167,20,0,0,1,64.0,10475,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,8,5,2008,2008,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,72.0,1,2,0,0,1,2,3,2,6,0.0,6,0.0,1694.0,1694.0,0,0,1,0,1,1694,0,0,1694,0.0,0.0,2,0,3,1,1,7,0,0,0,2,2008.0,2,3.0,776.0,3,3,0,160,33,0,0,0,0,5,0,2,2010,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,245350
1168,60,0,0,1,58.0,10852,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,4,6,5,2000,2000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,0,1,2,3,4,1,786.0,6,0.0,173.0,959.0,0,0,1,0,1,959,712,0,1671,1.0,0.0,2,1,3,1,2,7,0,1,3,2,2000.0,1,2.0,472.0,3,3,0,0,38,0,0,0,0,5,0,2,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,173000
1169,70,0,0,1,120.0,13728,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,6,7,1935,1986,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0.0,2,2,0,1,0,3,3,4,4,626.0,6,0.0,501.0,1127.0,0,0,1,0,1,1236,872,0,2108,0.0,0.0,2,0,4,1,1,7,0,2,3,3,1935.0,3,2.0,540.0,3,3,0,0,0,0,0,90,0,5,0,7,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,235000
1171,80,0,0,1,76.0,9880,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,7,6,6,1977,1977,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,2,2,0,1,0,3,3,2,2,522.0,6,0.0,574.0,1096.0,0,0,1,2,1,1118,0,0,1118,1.0,0.0,1,0,3,1,2,6,0,1,1,2,1977.0,1,1.0,358.0,3,3,0,203,0,0,0,0,576,1,0,7,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,171000
1172,20,0,0,1,76.0,9120,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6,6,1958,1958,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,0,3,3,4,2,662.0,6,0.0,599.0,1261.0,0,0,1,0,1,1261,0,0,1261,1.0,0.0,1,0,3,1,2,6,0,1,3,2,1958.0,2,2.0,433.0,3,3,0,0,0,0,0,288,0,5,1400,11,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,163000
1173,160,1,0,0,35.0,4017,1,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,4,7,5,2006,2007,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,625.0,625.0,0,0,1,0,1,625,625,0,1250,0.0,0.0,2,1,2,1,1,5,0,0,0,6,2006.0,1,2.0,625.0,3,3,0,0,54,0,0,0,0,5,0,3,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,171900
1175,70,0,0,1,80.0,16560,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,4,6,8,1932,1950,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,1,2,3,4,4,503.0,6,0.0,449.0,952.0,0,0,1,2,1,1170,1175,0,2345,0.0,0.0,2,1,4,1,2,9,0,1,4,6,1932.0,3,2.0,360.0,3,3,0,0,0,0,0,0,0,5,0,7,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,239000
1176,50,0,0,1,85.0,10678,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3,8,5,1992,2000,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,337.0,1,2,0,0,1,2,3,4,1,700.0,6,0.0,983.0,1683.0,0,0,1,0,1,2129,743,0,2872,0.0,0.0,2,1,4,1,1,9,0,1,3,2,1992.0,1,2.0,541.0,3,3,0,0,33,0,0,0,0,5,0,4,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,285000
